"date","hub_id","product_id","quantity_issued"
2022 Mar,"hub_16","product_5",8490
2022 Apr,"hub_16","product_5",180
2022 May,"hub_16","product_5",720
2022 Jun,"hub_16","product_5",2214
2022 Jul,"hub_16","product_5",1e-06
2022 Aug,"hub_16","product_5",1705
2022 Sep,"hub_16","product_5",4530
2022 Oct,"hub_16","product_5",6889
2022 Nov,"hub_16","product_5",15591
2022 Dec,"hub_16","product_5",12420
2023 Jan,"hub_16","product_5",6070
2023 Feb,"hub_16","product_5",4360
2023 Mar,"hub_16","product_5",15606
2023 Apr,"hub_16","product_5",940
2023 May,"hub_16","product_5",11921
2023 Jun,"hub_16","product_5",6660
2017 Jul,"hub_2","product_2",1e-06
2017 Aug,"hub_2","product_2",1e-06
2017 Sep,"hub_2","product_2",1e-06
2017 Oct,"hub_2","product_2",1e-06
2017 Nov,"hub_2","product_2",1e-06
2017 Dec,"hub_2","product_2",1e-06
2018 Jan,"hub_2","product_2",1e-06
2018 Feb,"hub_2","product_2",1e-06
2018 Mar,"hub_2","product_2",1e-06
2018 Apr,"hub_2","product_2",491
2018 May,"hub_2","product_2",1316
2018 Jun,"hub_2","product_2",1207
2018 Jul,"hub_2","product_2",1e-06
2018 Aug,"hub_2","product_2",862
2018 Sep,"hub_2","product_2",784
2018 Oct,"hub_2","product_2",1176
2018 Nov,"hub_2","product_2",1322
2018 Dec,"hub_2","product_2",947
2019 Jan,"hub_2","product_2",1802
2019 Feb,"hub_2","product_2",1309
2019 Mar,"hub_2","product_2",3900
2019 Apr,"hub_2","product_2",850
2019 May,"hub_2","product_2",2504
2019 Jun,"hub_2","product_2",3300
2019 Jul,"hub_2","product_2",200
2019 Aug,"hub_2","product_2",3106
2019 Sep,"hub_2","product_2",200
2019 Oct,"hub_2","product_2",3580
2019 Nov,"hub_2","product_2",700
2019 Dec,"hub_2","product_2",2502
2020 Jan,"hub_2","product_2",600
2020 Feb,"hub_2","product_2",1900
2020 Mar,"hub_2","product_2",1200
2020 Apr,"hub_2","product_2",1100
2020 May,"hub_2","product_2",1300
2020 Jun,"hub_2","product_2",1100
2020 Jul,"hub_2","product_2",930
2020 Aug,"hub_2","product_2",3402
2020 Sep,"hub_2","product_2",100
2020 Oct,"hub_2","product_2",500
2020 Nov,"hub_2","product_2",2300
2020 Dec,"hub_2","product_2",410
2021 Jan,"hub_2","product_2",800
2021 Feb,"hub_2","product_2",300
2021 Mar,"hub_2","product_2",816
2021 Apr,"hub_2","product_2",1100
2021 May,"hub_2","product_2",1100
2021 Jun,"hub_2","product_2",1700
2021 Jul,"hub_2","product_2",100
2021 Aug,"hub_2","product_2",1010
2021 Sep,"hub_2","product_2",100
2021 Oct,"hub_2","product_2",2000
2021 Nov,"hub_2","product_2",600
2021 Dec,"hub_2","product_2",4400
2022 Jan,"hub_2","product_2",3400
2022 Feb,"hub_2","product_2",400
2022 Mar,"hub_2","product_2",31304
2022 Apr,"hub_2","product_2",797
2022 May,"hub_2","product_2",1700
2022 Jun,"hub_2","product_2",1800
2022 Jul,"hub_2","product_2",800
2022 Aug,"hub_2","product_2",2100
2022 Sep,"hub_2","product_2",1350
2022 Oct,"hub_2","product_2",3500
2022 Nov,"hub_2","product_2",1000
2022 Dec,"hub_2","product_2",1200
2023 Jan,"hub_2","product_2",1400
2023 Feb,"hub_2","product_2",1800
2023 Mar,"hub_2","product_2",700
2023 Apr,"hub_2","product_2",500
2023 May,"hub_2","product_2",1300
2023 Jun,"hub_2","product_2",1e-06
2017 Jul,"hub_2","product_5",1e-06
2017 Aug,"hub_2","product_5",1e-06
2017 Sep,"hub_2","product_5",1e-06
2017 Oct,"hub_2","product_5",1e-06
2017 Nov,"hub_2","product_5",1e-06
2017 Dec,"hub_2","product_5",1e-06
2018 Jan,"hub_2","product_5",1e-06
2018 Feb,"hub_2","product_5",1e-06
2018 Mar,"hub_2","product_5",1e-06
2018 Apr,"hub_2","product_5",20505
2018 May,"hub_2","product_5",21352
2018 Jun,"hub_2","product_5",10770
2018 Jul,"hub_2","product_5",231
2018 Aug,"hub_2","product_5",8694
2018 Sep,"hub_2","product_5",4354
2018 Oct,"hub_2","product_5",7576
2018 Nov,"hub_2","product_5",7197
2018 Dec,"hub_2","product_5",6990
2019 Jan,"hub_2","product_5",2584
2019 Feb,"hub_2","product_5",4884
2019 Mar,"hub_2","product_5",9429
2019 Apr,"hub_2","product_5",5611
2019 May,"hub_2","product_5",8061
2019 Jun,"hub_2","product_5",13660
2019 Jul,"hub_2","product_5",1e-06
2019 Aug,"hub_2","product_5",11581
2019 Sep,"hub_2","product_5",1429
2019 Oct,"hub_2","product_5",6213
2019 Nov,"hub_2","product_5",6430
2019 Dec,"hub_2","product_5",10992
2020 Jan,"hub_2","product_5",3296
2020 Feb,"hub_2","product_5",17047
2020 Mar,"hub_2","product_5",14799
2020 Apr,"hub_2","product_5",15329
2020 May,"hub_2","product_5",6161
2020 Jun,"hub_2","product_5",14026
2020 Jul,"hub_2","product_5",1e-06
2020 Aug,"hub_2","product_5",22135
2020 Sep,"hub_2","product_5",2889
2020 Oct,"hub_2","product_5",17476
2020 Nov,"hub_2","product_5",13886
2020 Dec,"hub_2","product_5",14056
2021 Jan,"hub_2","product_5",19588
2021 Feb,"hub_2","product_5",4788
2021 Mar,"hub_2","product_5",10191
2021 Apr,"hub_2","product_5",11424
2021 May,"hub_2","product_5",6593
2021 Jun,"hub_2","product_5",15507
2021 Jul,"hub_2","product_5",3132
2021 Aug,"hub_2","product_5",11517
2021 Sep,"hub_2","product_5",1670
2021 Oct,"hub_2","product_5",11047
2021 Nov,"hub_2","product_5",5905
2021 Dec,"hub_2","product_5",36919
2022 Jan,"hub_2","product_5",3823
2022 Feb,"hub_2","product_5",5232
2022 Mar,"hub_2","product_5",12401
2022 Apr,"hub_2","product_5",10808
2022 May,"hub_2","product_5",1969
2022 Jun,"hub_2","product_5",6797
2022 Jul,"hub_2","product_5",14872
2022 Aug,"hub_2","product_5",17846
2022 Sep,"hub_2","product_5",15487
2022 Oct,"hub_2","product_5",11351
2022 Nov,"hub_2","product_5",19238
2022 Dec,"hub_2","product_5",9467
2023 Jan,"hub_2","product_5",17395
2023 Feb,"hub_2","product_5",12932
2023 Mar,"hub_2","product_5",11010
2023 Apr,"hub_2","product_5",10119
2023 May,"hub_2","product_5",18367
2023 Jun,"hub_2","product_5",1e-06
2017 Jul,"hub_3","product_2",1e-06
2017 Aug,"hub_3","product_2",39
2017 Sep,"hub_3","product_2",47
2017 Oct,"hub_3","product_2",38
2017 Nov,"hub_3","product_2",39
2017 Dec,"hub_3","product_2",34
2018 Jan,"hub_3","product_2",28
2018 Feb,"hub_3","product_2",19
2018 Mar,"hub_3","product_2",40
2018 Apr,"hub_3","product_2",26
2018 May,"hub_3","product_2",23
2018 Jun,"hub_3","product_2",22
2018 Jul,"hub_3","product_2",8
2018 Aug,"hub_3","product_2",17
2018 Sep,"hub_3","product_2",11
2018 Oct,"hub_3","product_2",39
2018 Nov,"hub_3","product_2",18
2018 Dec,"hub_3","product_2",52
2019 Jan,"hub_3","product_2",37
2019 Feb,"hub_3","product_2",17
2019 Mar,"hub_3","product_2",29
2019 Apr,"hub_3","product_2",4
2019 May,"hub_3","product_2",42
2019 Jun,"hub_3","product_2",23
2019 Jul,"hub_3","product_2",12
2019 Aug,"hub_3","product_2",36
2019 Sep,"hub_3","product_2",1e-06
2019 Oct,"hub_3","product_2",248
2019 Nov,"hub_3","product_2",46
2019 Dec,"hub_3","product_2",923
2020 Jan,"hub_3","product_2",637
2020 Feb,"hub_3","product_2",707
2020 Mar,"hub_3","product_2",122
2020 Apr,"hub_3","product_2",706
2020 May,"hub_3","product_2",128
2020 Jun,"hub_3","product_2",19
2020 Jul,"hub_3","product_2",47
2020 Aug,"hub_3","product_2",2010
2020 Sep,"hub_3","product_2",1514
2020 Oct,"hub_3","product_2",1508
2020 Nov,"hub_3","product_2",919
2020 Dec,"hub_3","product_2",116
2021 Jan,"hub_3","product_2",29
2021 Feb,"hub_3","product_2",20
2021 Mar,"hub_3","product_2",1114
2021 Apr,"hub_3","product_2",3465
2021 May,"hub_3","product_2",2500
2021 Jun,"hub_3","product_2",1660
2021 Jul,"hub_3","product_2",2355
2021 Aug,"hub_3","product_2",1600
2021 Sep,"hub_3","product_2",1500
2021 Oct,"hub_3","product_2",2305
2021 Nov,"hub_3","product_2",207
2021 Dec,"hub_3","product_2",766
2022 Jan,"hub_3","product_2",2600
2022 Feb,"hub_3","product_2",821
2022 Mar,"hub_3","product_2",2463
2022 Apr,"hub_3","product_2",2955
2022 May,"hub_3","product_2",3241
2022 Jun,"hub_3","product_2",2417
2022 Jul,"hub_3","product_2",1720
2022 Aug,"hub_3","product_2",1630
2022 Sep,"hub_3","product_2",1460
2022 Oct,"hub_3","product_2",3510
2022 Nov,"hub_3","product_2",1630
2022 Dec,"hub_3","product_2",2240
2023 Jan,"hub_3","product_2",177
2023 Feb,"hub_3","product_2",564
2023 Mar,"hub_3","product_2",832
2023 Apr,"hub_3","product_2",12
2023 May,"hub_3","product_2",17
2023 Jun,"hub_3","product_2",7
2017 Jul,"hub_3","product_5",1e-06
2017 Aug,"hub_3","product_5",11137
2017 Sep,"hub_3","product_5",6457
2017 Oct,"hub_3","product_5",4288
2017 Nov,"hub_3","product_5",4320
2017 Dec,"hub_3","product_5",1288
2018 Jan,"hub_3","product_5",7080
2018 Feb,"hub_3","product_5",8514
2018 Mar,"hub_3","product_5",12185
2018 Apr,"hub_3","product_5",12229
2018 May,"hub_3","product_5",19970
2018 Jun,"hub_3","product_5",15346
2018 Jul,"hub_3","product_5",5753
2018 Aug,"hub_3","product_5",9922
2018 Sep,"hub_3","product_5",5397
2018 Oct,"hub_3","product_5",14004
2018 Nov,"hub_3","product_5",8320
2018 Dec,"hub_3","product_5",13525
2019 Jan,"hub_3","product_5",12006
2019 Feb,"hub_3","product_5",5065
2019 Mar,"hub_3","product_5",11273
2019 Apr,"hub_3","product_5",4584
2019 May,"hub_3","product_5",14374
2019 Jun,"hub_3","product_5",8931
2019 Jul,"hub_3","product_5",1053
2019 Aug,"hub_3","product_5",18867
2019 Sep,"hub_3","product_5",707
2019 Oct,"hub_3","product_5",36514
2019 Nov,"hub_3","product_5",18219
2019 Dec,"hub_3","product_5",9357
2020 Jan,"hub_3","product_5",18303
2020 Feb,"hub_3","product_5",9663
2020 Mar,"hub_3","product_5",110664
2020 Apr,"hub_3","product_5",21384
2020 May,"hub_3","product_5",14431
2020 Jun,"hub_3","product_5",24588
2020 Jul,"hub_3","product_5",12966
2020 Aug,"hub_3","product_5",7196
2020 Sep,"hub_3","product_5",11698
2020 Oct,"hub_3","product_5",7562
2020 Nov,"hub_3","product_5",12720
2020 Dec,"hub_3","product_5",18045
2021 Jan,"hub_3","product_5",14051
2021 Feb,"hub_3","product_5",10368
2021 Mar,"hub_3","product_5",11807
2021 Apr,"hub_3","product_5",10618
2021 May,"hub_3","product_5",17173
2021 Jun,"hub_3","product_5",16611
2021 Jul,"hub_3","product_5",15884
2021 Aug,"hub_3","product_5",13441
2021 Sep,"hub_3","product_5",13928
2021 Oct,"hub_3","product_5",13857
2021 Nov,"hub_3","product_5",19450
2021 Dec,"hub_3","product_5",19540
2022 Jan,"hub_3","product_5",12963
2022 Feb,"hub_3","product_5",13715
2022 Mar,"hub_3","product_5",11096
2022 Apr,"hub_3","product_5",13700
2022 May,"hub_3","product_5",1733
2022 Jun,"hub_3","product_5",12160
2022 Jul,"hub_3","product_5",17758
2022 Aug,"hub_3","product_5",18623
2022 Sep,"hub_3","product_5",11849
2022 Oct,"hub_3","product_5",38990
2022 Nov,"hub_3","product_5",29214
2022 Dec,"hub_3","product_5",21718
2023 Jan,"hub_3","product_5",15937
2023 Feb,"hub_3","product_5",20622
2023 Mar,"hub_3","product_5",25834
2023 Apr,"hub_3","product_5",16136
2023 May,"hub_3","product_5",23557
2023 Jun,"hub_3","product_5",3730
2017 Jul,"hub_4","product_5",1e-06
2017 Aug,"hub_4","product_5",3640
2017 Sep,"hub_4","product_5",3982
2017 Oct,"hub_4","product_5",5430
2017 Nov,"hub_4","product_5",2442
2017 Dec,"hub_4","product_5",1935
2018 Jan,"hub_4","product_5",3317
2018 Feb,"hub_4","product_5",2094
2018 Mar,"hub_4","product_5",2556
2018 Apr,"hub_4","product_5",1350
2018 May,"hub_4","product_5",7548
2018 Jun,"hub_4","product_5",5041
2018 Jul,"hub_4","product_5",2722
2018 Aug,"hub_4","product_5",1492
2018 Sep,"hub_4","product_5",200
2018 Oct,"hub_4","product_5",5853
2018 Nov,"hub_4","product_5",4789
2018 Dec,"hub_4","product_5",3322
2019 Jan,"hub_4","product_5",6672
2019 Feb,"hub_4","product_5",4139
2019 Mar,"hub_4","product_5",5543
2019 Apr,"hub_4","product_5",5188
2019 May,"hub_4","product_5",7590
2019 Jun,"hub_4","product_5",8378
2019 Jul,"hub_4","product_5",3175
2019 Aug,"hub_4","product_5",10211
2019 Sep,"hub_4","product_5",698
2019 Oct,"hub_4","product_5",5971
2019 Nov,"hub_4","product_5",5094
2019 Dec,"hub_4","product_5",9862
2020 Jan,"hub_4","product_5",4912
2020 Feb,"hub_4","product_5",6505
2020 Mar,"hub_4","product_5",4886
2020 Apr,"hub_4","product_5",2686
2020 May,"hub_4","product_5",11256
2020 Jun,"hub_4","product_5",4743
2020 Jul,"hub_4","product_5",6991
2020 Aug,"hub_4","product_5",5316
2020 Sep,"hub_4","product_5",4976
2020 Oct,"hub_4","product_5",4096
2020 Nov,"hub_4","product_5",5359
2020 Dec,"hub_4","product_5",7941
2021 Jan,"hub_4","product_5",2646
2021 Feb,"hub_4","product_5",7852
2021 Mar,"hub_4","product_5",2974
2021 Apr,"hub_4","product_5",3530
2021 May,"hub_4","product_5",8718
2021 Jun,"hub_4","product_5",13019
2021 Jul,"hub_4","product_5",5186
2021 Aug,"hub_4","product_5",6447
2021 Sep,"hub_4","product_5",4674
2021 Oct,"hub_4","product_5",10276
2021 Nov,"hub_4","product_5",3486
2021 Dec,"hub_4","product_5",5715
2022 Jan,"hub_4","product_5",3270
2022 Feb,"hub_4","product_5",4860
2022 Mar,"hub_4","product_5",4942
2022 Apr,"hub_4","product_5",7505
2022 May,"hub_4","product_5",4060
2022 Jun,"hub_4","product_5",8748
2022 Jul,"hub_4","product_5",6016
2022 Aug,"hub_4","product_5",19026
2022 Sep,"hub_4","product_5",8910
2022 Oct,"hub_4","product_5",9180
2022 Nov,"hub_4","product_5",9270
2022 Dec,"hub_4","product_5",6011
2023 Jan,"hub_4","product_5",15480
2023 Feb,"hub_4","product_5",10350
2023 Mar,"hub_4","product_5",5192
2023 Apr,"hub_4","product_5",9000
2023 May,"hub_4","product_5",10720
2023 Jun,"hub_4","product_5",3780
2017 Jul,"hub_5","product_5",1e-06
2017 Aug,"hub_5","product_5",780
2017 Sep,"hub_5","product_5",1730
2017 Oct,"hub_5","product_5",1075
2017 Nov,"hub_5","product_5",1501
2017 Dec,"hub_5","product_5",1642
2018 Jan,"hub_5","product_5",303
2018 Feb,"hub_5","product_5",20
2018 Mar,"hub_5","product_5",814
2018 Apr,"hub_5","product_5",1183
2018 May,"hub_5","product_5",2417
2018 Jun,"hub_5","product_5",702
2018 Jul,"hub_5","product_5",5827
2018 Aug,"hub_5","product_5",1102
2018 Sep,"hub_5","product_5",1334
2018 Oct,"hub_5","product_5",4674
2018 Nov,"hub_5","product_5",2690
2018 Dec,"hub_5","product_5",390
2019 Jan,"hub_5","product_5",1356
2019 Feb,"hub_5","product_5",615
2019 Mar,"hub_5","product_5",3694
2019 Apr,"hub_5","product_5",200
2019 May,"hub_5","product_5",4743
2019 Jun,"hub_5","product_5",3463
2019 Jul,"hub_5","product_5",1e-06
2019 Aug,"hub_5","product_5",110
2019 Sep,"hub_5","product_5",339
2019 Oct,"hub_5","product_5",680
2019 Nov,"hub_5","product_5",822
2019 Dec,"hub_5","product_5",1786
2020 Jan,"hub_5","product_5",3051
2020 Feb,"hub_5","product_5",1160
2020 Mar,"hub_5","product_5",4323
2020 Apr,"hub_5","product_5",684
2020 May,"hub_5","product_5",350
2020 Jun,"hub_5","product_5",7680
2020 Jul,"hub_5","product_5",3070
2020 Aug,"hub_5","product_5",4058
2020 Sep,"hub_5","product_5",2430
2020 Oct,"hub_5","product_5",1122
2020 Nov,"hub_5","product_5",4711
2020 Dec,"hub_5","product_5",1921
2021 Jan,"hub_5","product_5",4200
2021 Feb,"hub_5","product_5",2070
2021 Mar,"hub_5","product_5",2380
2021 Apr,"hub_5","product_5",1553
2021 May,"hub_5","product_5",5709
2021 Jun,"hub_5","product_5",1070
2021 Jul,"hub_5","product_5",4124
2021 Aug,"hub_5","product_5",850
2021 Sep,"hub_5","product_5",302
2021 Oct,"hub_5","product_5",1904
2021 Nov,"hub_5","product_5",805
2021 Dec,"hub_5","product_5",1434
2022 Jan,"hub_5","product_5",160
2022 Feb,"hub_5","product_5",3249
2022 Mar,"hub_5","product_5",1685
2022 Apr,"hub_5","product_5",180
2022 May,"hub_5","product_5",934
2022 Jun,"hub_5","product_5",259
2022 Jul,"hub_5","product_5",285
2022 Aug,"hub_5","product_5",699
2022 Sep,"hub_5","product_5",1700
2022 Oct,"hub_5","product_5",2460
2022 Nov,"hub_5","product_5",1860
2022 Dec,"hub_5","product_5",2190
2023 Jan,"hub_5","product_5",3140
2023 Feb,"hub_5","product_5",1280
2023 Mar,"hub_5","product_5",1850
2023 Apr,"hub_5","product_5",1976
2023 May,"hub_5","product_5",2120
2023 Jun,"hub_5","product_5",300
2017 Jul,"hub_6","product_2",1e-06
2017 Aug,"hub_6","product_2",1650
2017 Sep,"hub_6","product_2",1452
2017 Oct,"hub_6","product_2",1320
2017 Nov,"hub_6","product_2",1431
2017 Dec,"hub_6","product_2",1060
2018 Jan,"hub_6","product_2",190
2018 Feb,"hub_6","product_2",1631
2018 Mar,"hub_6","product_2",1382
2018 Apr,"hub_6","product_2",950
2018 May,"hub_6","product_2",700
2018 Jun,"hub_6","product_2",2500
2018 Jul,"hub_6","product_2",1100
2018 Aug,"hub_6","product_2",2066
2018 Sep,"hub_6","product_2",1e-06
2018 Oct,"hub_6","product_2",1832
2018 Nov,"hub_6","product_2",1762
2018 Dec,"hub_6","product_2",2732
2019 Jan,"hub_6","product_2",655
2019 Feb,"hub_6","product_2",468
2019 Mar,"hub_6","product_2",454
2019 Apr,"hub_6","product_2",870
2019 May,"hub_6","product_2",2859
2019 Jun,"hub_6","product_2",402
2019 Jul,"hub_6","product_2",1e-06
2019 Aug,"hub_6","product_2",1458
2019 Sep,"hub_6","product_2",808
2019 Oct,"hub_6","product_2",890
2019 Nov,"hub_6","product_2",1260
2019 Dec,"hub_6","product_2",718
2020 Jan,"hub_6","product_2",1698
2020 Feb,"hub_6","product_2",1356
2020 Mar,"hub_6","product_2",815
2020 Apr,"hub_6","product_2",665
2020 May,"hub_6","product_2",40
2020 Jun,"hub_6","product_2",929
2020 Jul,"hub_6","product_2",308
2020 Aug,"hub_6","product_2",570
2020 Sep,"hub_6","product_2",97
2020 Oct,"hub_6","product_2",1060
2020 Nov,"hub_6","product_2",177
2020 Dec,"hub_6","product_2",665
2021 Jan,"hub_6","product_2",49
2021 Feb,"hub_6","product_2",961
2021 Mar,"hub_6","product_2",387
2021 Apr,"hub_6","product_2",505
2021 May,"hub_6","product_2",5424
2021 Jun,"hub_6","product_2",1038
2021 Jul,"hub_6","product_2",975
2021 Aug,"hub_6","product_2",585
2021 Sep,"hub_6","product_2",1226
2021 Oct,"hub_6","product_2",1117
2021 Nov,"hub_6","product_2",1082
2021 Dec,"hub_6","product_2",1771
2022 Jan,"hub_6","product_2",1010
2022 Feb,"hub_6","product_2",1114
2022 Mar,"hub_6","product_2",1406
2022 Apr,"hub_6","product_2",260
2022 May,"hub_6","product_2",644
2022 Jun,"hub_6","product_2",1086
2022 Jul,"hub_6","product_2",714
2022 Aug,"hub_6","product_2",603
2022 Sep,"hub_6","product_2",764
2022 Oct,"hub_6","product_2",527
2022 Nov,"hub_6","product_2",1070
2022 Dec,"hub_6","product_2",280
2023 Jan,"hub_6","product_2",415
2023 Feb,"hub_6","product_2",939
2023 Mar,"hub_6","product_2",563
2023 Apr,"hub_6","product_2",516
2023 May,"hub_6","product_2",392
2023 Jun,"hub_6","product_2",250
2017 Jul,"hub_6","product_5",1e-06
2017 Aug,"hub_6","product_5",12152
2017 Sep,"hub_6","product_5",7520
2017 Oct,"hub_6","product_5",4099
2017 Nov,"hub_6","product_5",4845
2017 Dec,"hub_6","product_5",4379
2018 Jan,"hub_6","product_5",3647
2018 Feb,"hub_6","product_5",3822
2018 Mar,"hub_6","product_5",4979
2018 Apr,"hub_6","product_5",2772
2018 May,"hub_6","product_5",9053
2018 Jun,"hub_6","product_5",32032
2018 Jul,"hub_6","product_5",5214
2018 Aug,"hub_6","product_5",13119
2018 Sep,"hub_6","product_5",4953
2018 Oct,"hub_6","product_5",9860
2018 Nov,"hub_6","product_5",24440
2018 Dec,"hub_6","product_5",18249
2019 Jan,"hub_6","product_5",14055
2019 Feb,"hub_6","product_5",4866
2019 Mar,"hub_6","product_5",7356
2019 Apr,"hub_6","product_5",1669
2019 May,"hub_6","product_5",8310
2019 Jun,"hub_6","product_5",8704
2019 Jul,"hub_6","product_5",460
2019 Aug,"hub_6","product_5",16377
2019 Sep,"hub_6","product_5",4669
2019 Oct,"hub_6","product_5",15066
2019 Nov,"hub_6","product_5",11924
2019 Dec,"hub_6","product_5",8708
2020 Jan,"hub_6","product_5",14373
2020 Feb,"hub_6","product_5",11430
2020 Mar,"hub_6","product_5",18238
2020 Apr,"hub_6","product_5",7070
2020 May,"hub_6","product_5",5235
2020 Jun,"hub_6","product_5",17287
2020 Jul,"hub_6","product_5",9163
2020 Aug,"hub_6","product_5",12038
2020 Sep,"hub_6","product_5",7155
2020 Oct,"hub_6","product_5",15846
2020 Nov,"hub_6","product_5",16456
2020 Dec,"hub_6","product_5",12790
2021 Jan,"hub_6","product_5",3742
2021 Feb,"hub_6","product_5",22838
2021 Mar,"hub_6","product_5",11713
2021 Apr,"hub_6","product_5",14347
2021 May,"hub_6","product_5",22278
2021 Jun,"hub_6","product_5",23497
2021 Jul,"hub_6","product_5",13052
2021 Aug,"hub_6","product_5",4501
2021 Sep,"hub_6","product_5",16457
2021 Oct,"hub_6","product_5",22448
2021 Nov,"hub_6","product_5",19172
2021 Dec,"hub_6","product_5",28629
2022 Jan,"hub_6","product_5",15830
2022 Feb,"hub_6","product_5",11494
2022 Mar,"hub_6","product_5",14160
2022 Apr,"hub_6","product_5",3573
2022 May,"hub_6","product_5",180
2022 Jun,"hub_6","product_5",26125
2022 Jul,"hub_6","product_5",16963
2022 Aug,"hub_6","product_5",15497
2022 Sep,"hub_6","product_5",19375
2022 Oct,"hub_6","product_5",26197
2022 Nov,"hub_6","product_5",43017
2022 Dec,"hub_6","product_5",15397
2023 Jan,"hub_6","product_5",17133
2023 Feb,"hub_6","product_5",15363
2023 Mar,"hub_6","product_5",14120
2023 Apr,"hub_6","product_5",24995
2023 May,"hub_6","product_5",23145
2023 Jun,"hub_6","product_5",7914
2017 Jul,"hub_8","product_2",1e-06
2017 Aug,"hub_8","product_2",1e-06
2017 Sep,"hub_8","product_2",2685
2017 Oct,"hub_8","product_2",764
2017 Nov,"hub_8","product_2",860
2017 Dec,"hub_8","product_2",700
2018 Jan,"hub_8","product_2",220
2018 Feb,"hub_8","product_2",1015
2018 Mar,"hub_8","product_2",415
2018 Apr,"hub_8","product_2",409
2018 May,"hub_8","product_2",605
2018 Jun,"hub_8","product_2",447
2018 Jul,"hub_8","product_2",204
2018 Aug,"hub_8","product_2",1895
2018 Sep,"hub_8","product_2",168
2018 Oct,"hub_8","product_2",977
2018 Nov,"hub_8","product_2",104
2018 Dec,"hub_8","product_2",1266
2019 Jan,"hub_8","product_2",325
2019 Feb,"hub_8","product_2",307
2019 Mar,"hub_8","product_2",1e-06
2019 Apr,"hub_8","product_2",557
2019 May,"hub_8","product_2",757
2019 Jun,"hub_8","product_2",1058
2019 Jul,"hub_8","product_2",377
2019 Aug,"hub_8","product_2",1454
2019 Sep,"hub_8","product_2",73
2019 Oct,"hub_8","product_2",399
2019 Nov,"hub_8","product_2",450
2019 Dec,"hub_8","product_2",1398
2020 Jan,"hub_8","product_2",544
2020 Feb,"hub_8","product_2",717
2020 Mar,"hub_8","product_2",1392
2020 Apr,"hub_8","product_2",608
2020 May,"hub_8","product_2",283
2020 Jun,"hub_8","product_2",697
2020 Jul,"hub_8","product_2",572
2020 Aug,"hub_8","product_2",805
2020 Sep,"hub_8","product_2",1258
2020 Oct,"hub_8","product_2",1093
2020 Nov,"hub_8","product_2",888
2020 Dec,"hub_8","product_2",374
2021 Jan,"hub_8","product_2",1015
2021 Feb,"hub_8","product_2",3260
2021 Mar,"hub_8","product_2",270
2021 Apr,"hub_8","product_2",690
2021 May,"hub_8","product_2",1343
2021 Jun,"hub_8","product_2",936
2021 Jul,"hub_8","product_2",58
2021 Aug,"hub_8","product_2",195
2021 Sep,"hub_8","product_2",686
2021 Oct,"hub_8","product_2",1180
2021 Nov,"hub_8","product_2",391
2021 Dec,"hub_8","product_2",1091
2022 Jan,"hub_8","product_2",967
2022 Feb,"hub_8","product_2",339
2022 Mar,"hub_8","product_2",639
2022 Apr,"hub_8","product_2",843
2022 May,"hub_8","product_2",782
2022 Jun,"hub_8","product_2",1290
2022 Jul,"hub_8","product_2",220
2022 Aug,"hub_8","product_2",1673
2022 Sep,"hub_8","product_2",300
2022 Oct,"hub_8","product_2",1509
2022 Nov,"hub_8","product_2",1695
2022 Dec,"hub_8","product_2",928
2023 Jan,"hub_8","product_2",946
2023 Feb,"hub_8","product_2",410
2023 Mar,"hub_8","product_2",894
2023 Apr,"hub_8","product_2",810
2023 May,"hub_8","product_2",930
2023 Jun,"hub_8","product_2",995
2017 Jul,"hub_8","product_4",1e-06
2017 Aug,"hub_8","product_4",100
2017 Sep,"hub_8","product_4",8258
2017 Oct,"hub_8","product_4",7599
2017 Nov,"hub_8","product_4",2831
2017 Dec,"hub_8","product_4",4017
2018 Jan,"hub_8","product_4",1521
2018 Feb,"hub_8","product_4",5420
2018 Mar,"hub_8","product_4",5886
2018 Apr,"hub_8","product_4",2369
2018 May,"hub_8","product_4",2749
2018 Jun,"hub_8","product_4",10428
2018 Jul,"hub_8","product_4",1540
2018 Aug,"hub_8","product_4",2996
2018 Sep,"hub_8","product_4",2119
2018 Oct,"hub_8","product_4",5867
2018 Nov,"hub_8","product_4",3401
2018 Dec,"hub_8","product_4",4650
2019 Jan,"hub_8","product_4",2353
2019 Feb,"hub_8","product_4",1658
2019 Mar,"hub_8","product_4",1e-06
2019 Apr,"hub_8","product_4",3239
2019 May,"hub_8","product_4",2639
2019 Jun,"hub_8","product_4",3089
2019 Jul,"hub_8","product_4",3547
2019 Aug,"hub_8","product_4",1956
2019 Sep,"hub_8","product_4",325
2019 Oct,"hub_8","product_4",96
2019 Nov,"hub_8","product_4",42
2019 Dec,"hub_8","product_4",134
2020 Jan,"hub_8","product_4",459
2020 Feb,"hub_8","product_4",75
2020 Mar,"hub_8","product_4",1733
2020 Apr,"hub_8","product_4",2209
2020 May,"hub_8","product_4",1545
2020 Jun,"hub_8","product_4",4422
2020 Jul,"hub_8","product_4",2221
2020 Aug,"hub_8","product_4",3367
2020 Sep,"hub_8","product_4",7131
2020 Oct,"hub_8","product_4",4314
2020 Nov,"hub_8","product_4",2561
2020 Dec,"hub_8","product_4",727
2021 Jan,"hub_8","product_4",1708
2021 Feb,"hub_8","product_4",1384
2021 Mar,"hub_8","product_4",115
2021 Apr,"hub_8","product_4",673
2021 May,"hub_8","product_4",3102
